ID_Ubicación	Estado	Municipio
2438	ZACATECAS	NOCHISTLAN DE MEJIA
2439	ZACATECAS	NORIA DE ANGELES
2440	ZACATECAS	OJOCALIENTE
2441	ZACATECAS	PANUCO
2442	ZACATECAS	PINOS
2443	ZACATECAS	RIO GRANDE
2444	ZACATECAS	SAIN ALTO
2445	ZACATECAS	EL SALVADOR
2446	ZACATECAS	SOMBRERETE
2447	ZACATECAS	SUSTICACAN
2448	ZACATECAS	TABASCO
2449	ZACATECAS	TEPECHITLAN
2450	ZACATECAS	TEPETONGO
2451	ZACATECAS	TEUL DE GONZALEZ ORTEGA
2452	ZACATECAS	TLALTENANGO DE SANCHEZ ROMAN
2453	ZACATECAS	VALPARAISO
2454	ZACATECAS	VETAGRANDE
2455	ZACATECAS	VILLA DE COS
2456	ZACATECAS	VILLA GARCIA
2457	ZACATECAS	VILLA GONZALEZ ORTEGA
2458	ZACATECAS	VILLA HIDALGO
2459	ZACATECAS	VILLANUEVA
2460	ZACATECAS	ZACATECAS
2461	ZACATECAS	TRANCOSO
2462	ZACATECAS	SANTA MARIA DE LA PAZ
